@ARDAT,1870029,1668186618000,-6.553,113.548,321.9,298,1,1
@ARDAT,1870030,1668186621000,-8.911,113.417,262.4,199,1,1
@ARDAT,1870031,1668186621000,-8.786,113.551,266.1,183,1,1
@ARDAT,1870032,1668186621000,-8.729,113.530,268.1,185,1,1
@ARDAT,1870033,1668186622000,-8.065,112.987,285.3,254,1,1
@ARDAT,1870034,1668186623000,-7.029,113.165,308.8,290,0,1
@ARDAT,1870035,1668186632000,-7.168,112.841,302.4,310,1,1
@ARDAT,1870036,1668186632000,-7.023,112.907,305.6,313,0,1
@ARDAT,1870037,1668186632000,-7.107,113.070,306.2,293,0,1
@ARDAT,1870038,1668186632000,-6.930,113.082,309.3,304,0,1
@ARDAT,1870039,1668186634000,-6.955,115.431,7.3,192,1,0
@ARDAT,1870040,1668186635000,-7.508,115.402,9.3,131,1,0
@ARDAT,1870041,1668186635000,-9.015,113.470,258.8,195,1,1
@ARDAT,1870042,1668186635000,-7.574,115.210,360,122,1,0
@ARDAT,1870043,1668186635000,-7.701,115.220,0.6,108,1,0
@ARDAT,1870044,1668186635000,-7.731,115.285,4.5,105,1,0
@ARDAT,1870045,1668186635000,-7.734,115.321,6.7,105,1,0
@ARDAT,1870046,1668186636000,-9.412,111.769,257.6,387,0,0
@ARDAT,1870047,1668186636000,-9.859,111.415,252.3,437,1,0
@ARDAT,1870048,1668186636000,-8.697,113.747,269.1,161,0,1
@ARDAT,1870049,1668186638000,-5.433,113.736,335.5,394,0,1
@ARDAT,1870050,1668186638000,-8.894,113.616,262.1,177,1,1
@ARDAT,1870051,1668186638000,-8.979,113.390,260.4,203,1,1
@ARDAT,1870052,1668186639000,-8.853,113.492,264,190,1,1
@ARDAT,1870053,1668186646000,-11.173,118.405,128.5,446,1,0
@ARDAT,1870054,1668186654000,-8.229,111.578,276.8,403,1,0
@ARDAT,1870055,1668186662000,-8.925,113.474,261.7,193,1,1
@ARDAT,1870056,1668186664000,-7.973,113.371,290.9,217,0,1
@ARDAT,1870057,1668186670000,-8.764,113.740,266.5,162,0,1
@ARDAT,1870058,1668186676000,-10.651,118.754,119.6,446,0,0
@ARDAT,1870059,1668186678000,-7.182,118.947,68.4,444,0,0
@ARDAT,1870060,1668186680000,-7.040,113.098,307.7,295,1,1
@ARDAT,1870061,1668186680000,-7.083,113.122,307.3,290,0,1
@ARDAT,1870062,1668186686000,-8.118,113.217,285.6,228,2,1
@ARDAT,1870063,1668186686000,-7.760,113.196,294.4,244,1,1
@ARDAT,1870064,1668186701000,-6.855,113.281,313.3,293,0,1
@ARDAT,1870065,1668186717000,-7.140,115.189,359.2,170,1,0
@ARDAT,1870066,1668186718000,-8.935,113.779,259.6,160,1,1
@ARDAT,1870067,1668186718000,-9.717,110.970,255.8,480,1,0
@ARDAT,1870068,1668186722000,-7.921,115.287,5.8,84,1,0
@ARDAT,1870069,1668186723000,-7.971,115.320,8.8,79,1,0
@ARDAT,1870070,1668186723000,-7.979,115.313,8.4,78,1,0
@ARDAT,1870071,1668186733000,-8.832,113.645,264.2,173,0,1
@ARDAT,1870072,1668186739000,-6.596,113.610,322.4,290,2,1
@ARDAT,1870073,1668186750000,-7.051,113.228,309.3,283,0,1
@ARDAT,1870074,1668186750000,-6.969,113.263,311.2,286,0,1
@ARDAT,1870075,1668186752000,-10.126,110.811,251.3,509,2,0
@ARDAT,1870076,1668186752000,-8.705,113.575,268.9,180,2,1
@ARDAT,1870077,1668186755000,-5.764,113.437,328.6,377,1,1
@ARDAT,1870078,1668186757000,-6.945,113.753,319.9,250,0,1
@ARDAT,1870079,1668186757000,-6.851,113.641,319.3,266,0,1
@ARDAT,1870080,1668186759000,-8.835,113.810,263.4,155,1,1
@ARDAT,1870081,1668186762000,-9.744,110.573,256.6,523,1,0
@ARDAT,1870082,1668186771000,-11.092,113.190,219.5,347,0,0
@ARDAT,1870083,1668186775000,-8.864,113.887,261.8,147,1,1
@ARDAT,1870084,1668186784000,-7.014,112.903,305.7,314,0,1
@ARDAT,1870085,1668186789000,-9.219,113.744,249.5,172,1,0
@ARDAT,1870086,1668186808000,-6.955,113.288,311.8,285,1,1
@ARDAT,1870087,1668186808000,-7.181,113.039,304.5,291,0,1
@ARDAT,1870088,1668186810000,-7.851,108.883,277,703,0,0
@ARDAT,1870089,1668186813000,-10.554,118.858,117.7,451,1,0
@ARDAT,1870090,1668186814000,-6.862,113.573,317.9,270,1,1
@ARDAT,1870091,1668186814000,-6.799,113.675,320.7,268,2,1
@ARDAT,1870092,1668186826000,-8.736,113.903,267.3,144,0,1
@ARDAT,1870093,1668186829000,-8.001,112.855,285.9,270,0,1
@ARDAT,1870094,1668186830000,-13.130,114.002,194.9,510,1,0
@ARDAT,1870095,1668186832000,-8.793,113.879,264.9,147,0,1
@ARDAT,1870096,1668186833000,-8.981,113.770,257.9,162,0,1
@ARDAT,1870097,1668186835000,-8.729,113.784,267.8,157,0,1
@ARDAT,1870098,1668186837000,-7.175,113.155,306.1,281,2,1
@ARDAT,1870099,1668186837000,-7.206,112.935,302.8,299,0,1
@ARDAT,1870100,1668186837000,-6.881,113.076,310,308,0,1
@ARDAT,1870101,1668186840000,-8.900,113.709,261.4,167,1,1
@ARDAT,1870102,1668186840000,-8.821,113.809,264,155,1,1
@ARDAT,1870103,1668186840000,-9.139,113.508,254.6,194,2,1
@ARDAT,1870104,1668186840000,-8.607,110.886,270.6,476,0,0
@ARDAT,1870105,1668186840000,-9.396,113.228,249.8,232,0,1
@ARDAT,1870106,1668186840000,-9.621,112.209,252.2,346,0,1
@ARDAT,1870107,1668186840000,-9.514,112.710,251.2,290,1,1
@ARDAT,1870108,1668186840000,-8.851,113.675,263.4,170,0,1
@ARDAT,1870109,1668186841000,-9.502,112.591,252.2,302,0,1
@ARDAT,1870110,1668186845000,-9.407,112.525,254.5,306,1,1
@ARDAT,1870111,1668186845000,-8.083,113.275,287,223,1,1
@ARDAT,1870112,1668186847000,-7.343,112.988,300.9,286,0,1
@ARDAT,1870113,1668186851000,-5.793,113.407,327.9,376,0,1
@ARDAT,1870114,1668186860000,-5.675,113.391,328.7,388,1,1
@ARDAT,1870115,1668186860000,-6.636,113.835,326,272,1,1
@ARDAT,1870116,1668186860000,-12.644,118.119,144.3,542,1,0
@ARDAT,1870117,1668186860000,-6.773,113.843,324.3,259,1,1
@ARDAT,1870118,1668186861000,-9.380,112.209,256.5,339,0,1
@ARDAT,1870119,1668186871000,-5.568,113.745,334.7,380,0,1
@ARDAT,1870120,1668186874000,-8.693,113.684,269.3,168,0,1
@ARDAT,1870121,1668186874000,-8.762,113.449,267.1,194,1,1
@ARDAT,1870122,1668186875000,-8.740,113.548,267.7,183,0,1
@ARDAT,1870123,1668186875000,-8.877,113.568,262.9,182,0,1
@ARDAT,1870124,1668186875000,-9.273,112.754,256.1,278,2,1
@ARDAT,1870125,1668186875000,-9.208,112.954,256.5,255,1,1
@ARDAT,1870126,1668186878000,-6.739,113.860,325.1,261,1,1
@ARDAT,1870127,1668186883000,-8.729,113.839,267.7,151,1,1
@ARDAT,1870128,1668186884000,-9.271,112.763,256.1,277,0,1
@ARDAT,1870129,1668186888000,-8.934,113.631,260.6,176,0,1
@ARDAT,1870130,1668186896000,-6.820,113.202,312.7,302,0,1
@ARDAT,1870131,1668186899000,-8.953,113.681,259.6,171,0,1
@ARDAT,1870132,1668186907000,-7.288,113.141,303.8,275,0,1
@ARDAT,1870133,1668186907000,-6.685,113.673,322.3,278,1,1
@ARDAT,1870134,1668186909000,-8.937,113.724,259.9,166,1,1
@ARDAT,1870135,1668186909000,-9.397,112.750,253.4,282,2,1
@ARDAT,1870136,1668186909000,-8.845,113.747,263.3,162,0,1
@ARDAT,1870137,1668186909000,-8.947,113.716,259.6,167,1,1
@ARDAT,1870138,1668186911000,-2.709,115.282,0.7,660,1,0
@ARDAT,1870139,1668186911000,-2.727,115.675,4.5,660,1,0
@ARDAT,1870140,1668186912000,-3.811,115.719,6,541,1,0
@ARDAT,1870141,1668186912000,-3.805,115.651,5.2,541,1,0
@ARDAT,1870142,1668186912000,-3.821,115.803,7,541,1,0
@ARDAT,1870143,1668186920000,-8.951,113.708,259.5,168,0,1
@ARDAT,1870144,1668186921000,-6.904,113.285,312.6,289,0,1
@ARDAT,1870145,1668186921000,-6.979,112.939,306.7,313,0,1
@ARDAT,1870146,1668186921000,-6.945,113.023,308.3,308,0,1
@ARDAT,1870147,1668186921000,-7.389,112.950,299.6,287,0,1
@ARDAT,1870148,1668186921000,-7.157,113.045,305,292,0,1
@ARDAT,1870149,1668186924000,-6.945,113.000,308,310,0,1
@ARDAT,1870150,1668186924000,-6.978,112.895,306.2,317,0,1
@ARDAT,1870151,1668186924000,-5.759,113.343,327.3,383,1,1
@ARDAT,1870152,1668186924000,-6.736,113.801,324,265,1,1
@ARDAT,1870153,1668186924000,-7.151,112.971,304.2,299,0,1
@ARDAT,1870154,1668186940000,-8.933,113.686,260.3,170,0,1
@ARDAT,1870155,1668186941000,-8.715,113.611,268.5,176,0,1
@ARDAT,1870156,1668186948000,-9.509,112.536,252.4,308,0,1
@ARDAT,1870157,1668186948000,-8.793,113.852,265,150,0,1
@ARDAT,1870158,1668186951000,-6.823,113.549,318.1,275,1,1
@ARDAT,1870159,1668186951000,-8.779,113.778,265.8,158,2,1
@ARDAT,1870160,1668186954000,-3.948,115.144,359.2,523,2,0
@ARDAT,1870161,1668186961000,-8.900,113.727,261.3,165,0,1
@ARDAT,1870162,1668186962000,-8.722,113.984,267.8,135,0,1
@ARDAT,1870163,1668186962000,-8.377,109.969,272.9,578,1,0
@ARDAT,1870164,1668186965000,-6.718,113.660,321.6,276,1,1
@ARDAT,1870165,1668186965000,-5.794,113.372,327.4,378,1,1
@ARDAT,1870166,1668186969000,-6.809,113.794,322.8,259,0,1
@ARDAT,1870167,1668186974000,-8.909,113.876,260,149,1,1
@ARDAT,1870168,1668186974000,-8.804,113.880,264.4,147,1,1
@ARDAT,1870169,1668186986000,-6.626,113.722,324,280,0,1
@ARDAT,1870170,1668186987000,-7.041,113.143,308.3,291,0,1
@ARDAT,1870171,1668187004000,-8.693,114.065,269.1,126,1,1
@ARDAT,1870172,1668187004000,-8.609,110.977,270.6,466,0,0
@ARDAT,1870173,1668187006000,-12.199,114.197,195.8,405,0,0
@ARDAT,1870174,1668187008000,-6.843,113.721,320.9,261,1,1
@ARDAT,1870175,1668187008000,-8.808,113.488,265.5,190,1,1
@ARDAT,1870176,1668187009000,-8.747,113.758,267.1,160,1,1
@ARDAT,1870177,1668187009000,-8.687,113.720,269.5,164,1,1
@ARDAT,1870178,1668187009000,-8.835,113.838,263.3,152,1,1
@ARDAT,1870179,1668187023000,-8.822,113.745,264.2,162,0,1
@ARDAT,1870180,1668187023000,-8.643,114.038,271.6,129,0,1
@ARDAT,1870181,1668187023000,-8.908,114.014,258.9,134,0,1
@ARDAT,1870182,1668187023000,-6.949,113.148,309.9,297,1,1
@ARDAT,1870183,1668187023000,-6.763,113.826,324.1,261,0,1
@ARDAT,1870184,1668187027000,-7.394,113.073,300.9,275,0,1
@ARDAT,1870185,1668187029000,-6.682,113.815,325,269,0,1
@ARDAT,1870186,1668187030000,-10.624,111.200,243.6,490,1,0
@ARDAT,1870187,1668187056000,-8.723,114.011,267.7,132,0,1
@ARDAT,1870188,1668187057000,-3.813,115.303,1.1,538,1,0
@ARDAT,1870189,1668187071000,-8.968,113.628,259.4,177,0,1
@ARDAT,1870190,1668187071000,-8.662,113.974,270.6,136,1,1
@ARDAT,1870191,1668187071000,-8.687,113.720,269.5,164,0,1
@ARDAT,1870192,1668187071000,-8.308,113.237,280.5,221,1,1
@ARDAT,1870193,1668187076000,-7.905,113.087,289.9,249,0,1
@ARDAT,1870194,1668187076000,-8.446,119.118,86.9,431,1,0
@ARDAT,1870195,1668187076000,-8.816,113.964,263.5,138,1,1
@ARDAT,1870196,1668187076000,-8.787,113.742,265.6,162,1,1
@ARDAT,1870197,1668187076000,-9.335,112.742,254.8,281,1,1
@ARDAT,1870198,1668187076000,-8.994,113.550,259,186,1,1
@ARDAT,1870199,1668187077000,-8.909,113.719,261,166,1,1
@ARDAT,1870200,1668187083000,-6.568,113.559,321.9,296,1,1
@ARDAT,1870201,1668187084000,-6.790,113.774,322.7,262,0,1
@ARDAT,1870202,1668187086000,-8.719,113.929,268,141,0,1
@ARDAT,1870203,1668187088000,-6.895,113.758,320.8,254,0,1
@ARDAT,1870204,1668187093000,-7.366,113.133,302.2,271,0,1
@ARDAT,1870205,1668187108000,-8.849,113.931,262.2,142,0,1
@ARDAT,1870206,1668187109000,-4.573,115.124,358.8,454,1,0
@ARDAT,1870207,1668187114000,-6.913,113.584,317.3,265,0,1
@ARDAT,1870208,1668187114000,-6.832,113.691,320.5,264,0,1
@ARDAT,1870209,1668187114000,-6.735,113.882,325.6,260,1,1
@ARDAT,1870210,1668187115000,-3.717,115.772,6.5,552,2,0
@ARDAT,1870211,1668187119000,-8.815,114.101,262.8,123,1,1
@ARDAT,1870212,1668187119000,-7.293,112.976,301.7,290,0,1
@ARDAT,1870213,1668187119000,-6.586,111.264,297.7,493,0,0
@ARDAT,1870214,1668187128000,-7.118,113.006,305.2,298,1,1
@ARDAT,1870215,1668187140000,-8.848,113.958,262.1,139,0,1
@ARDAT,1870216,1668187160000,-8.662,113.793,270.5,156,0,1
@ARDAT,1870217,1668187164000,-6.173,112.242,310,429,2,0
@ARDAT,1870218,1668187179000,-9.275,112.820,255.7,271,1,1
@ARDAT,1870219,1668187180000,-8.716,113.811,268.3,154,1,1
@ARDAT,1870220,1668187180000,-8.682,113.465,269.7,192,2,1
@ARDAT,1870221,1668187180000,-8.692,113.974,269.2,136,1,1
@ARDAT,1870222,1668187180000,-8.758,113.959,266.2,138,1,1
@ARDAT,1870223,1668187180000,-5.568,114.408,345.5,355,2,1
@ARDAT,1870224,1668187185000,-13.067,116.544,163.4,507,1,0
@ARDAT,1870225,1668187185000,-14.294,115.733,174.8,624,1,0
@ARDAT,1870226,1668187186000,-6.800,113.603,319.4,273,1,1
@ARDAT,1870227,1668187188000,-8.885,113.964,260.4,139,1,1
@ARDAT,1870228,1668187189000,-7.760,109.153,278.2,675,1,0
@ARDAT,1870229,1668187197000,-8.858,113.978,261.5,137,0,1
@ARDAT,1870230,1668187199000,-6.591,113.724,324.5,283,1,1
@ARDAT,1870231,1668187201000,-8.758,113.804,266.6,155,0,1
@ARDAT,1870232,1668187202000,-8.884,113.432,263.2,197,1,1
@ARDAT,1870233,1668187202000,-8.812,113.799,264.4,156,1,1
@ARDAT,1870234,1668187202000,-8.926,113.860,259.4,151,2,1
@ARDAT,1870235,1668187203000,-8.424,113.127,276.8,231,2,1
@ARDAT,1870236,1668187204000,-6.985,113.561,315.7,261,1,1
@ARDAT,1870237,1668187208000,-9.449,112.537,253.6,306,0,1
@ARDAT,1870238,1668187214000,-6.938,113.099,309.4,302,0,1
@ARDAT,1870239,1668187218000,-8.964,113.443,260.6,197,0,1
@ARDAT,1870240,1668187218000,-8.797,114.007,264.2,133,1,1
@ARDAT,1870241,1668187218000,-8.793,113.852,265,150,0,1
@ARDAT,1870242,1668187236000,-12.176,113.744,202.4,419,2,0
@ARDAT,1870243,1668187237000,-7.284,113.210,304.8,269,1,1
@ARDAT,1870244,1668187247000,-7.018,113.697,317.6,248,1,1
@ARDAT,1870245,1668187247000,-7.019,113.196,309.4,288,0,1
@ARDAT,1870246,1668187257000,-8.878,113.586,262.8,180,0,1
@ARDAT,1870247,1668187257000,-9.298,112.610,256.3,294,1,1
@ARDAT,1870248,1668187257000,-8.862,113.814,262.3,155,0,1
@ARDAT,1870249,1668187257000,-8.849,113.894,262.4,146,0,1
@ARDAT,1870250,1668187263000,-11.387,110.416,239.9,605,1,0
@ARDAT,1870251,1668187263000,-10.158,112.814,237.9,310,1,1
@ARDAT,1870252,1668187276000,-8.963,113.757,258.7,163,1,1
@ARDAT,1870253,1668187277000,-8.779,113.960,265.2,138,1,1
@ARDAT,1870254,1668187282000,-6.810,113.578,318.8,274,1,1
@ARDAT,1870255,1668187282000,-6.801,113.616,319.6,272,1,1
@ARDAT,1870256,1668187283000,-3.760,114.117,347.4,557,1,0
@ARDAT,1870257,1668187283000,-5.556,114.497,347.1,354,1,1
@ARDAT,1870258,1668187283000,-3.982,114.345,349.5,528,0,0
@ARDAT,1870259,1668187283000,-6.187,114.659,347.5,282,1,0
@ARDAT,1870260,1668187283000,-5.574,114.686,350.4,348,1,0
@ARDAT,1870261,1668187289000,-8.906,114.005,259.1,135,0,1
@ARDAT,1870262,1668187294000,-8.860,113.933,261.7,142,0,1
@ARDAT,1870263,1668187296000,-13.111,116.421,165,508,1,0
@ARDAT,1870264,1668187308000,-8.897,113.479,262.6,192,0,1
@ARDAT,1870265,1668187308000,-8.840,113.619,264,176,0,1
@ARDAT,1870266,1668187310000,-6.988,113.023,307.6,305,0,1
@ARDAT,1870267,1668187310000,-7.019,113.000,306.8,305,0,1
@ARDAT,1870268,1668187310000,-7.073,113.095,307.1,293,0,1
@ARDAT,1870269,1668187313000,-6.905,113.566,317.1,267,1,1
@ARDAT,1870270,1668187325000,-8.771,113.859,265.9,149,1,1
@ARDAT,1870271,1668187326000,-8.675,113.938,270,140,1,1
@ARDAT,1870272,1668187326000,-8.996,113.420,259.7,200,1,1
@ARDAT,1870273,1668187326000,-5.160,114.946,355.7,390,1,0
@ARDAT,1870274,1668187326000,-8.790,113.797,265.3,156,1,1
@ARDAT,1870275,1668187348000,-6.996,113.655,317.2,253,0,1
@ARDAT,1870276,1668187348000,-6.768,113.570,319.3,278,1,1
@ARDAT,1870277,1668187348000,-6.576,113.652,323.4,289,2,1
@ARDAT,1870278,1668187348000,-6.687,113.761,323.9,272,2,1
@ARDAT,1870279,1668187349000,-6.948,113.806,320.9,246,1,1
@ARDAT,1870280,1668187353000,-8.947,113.633,260.1,176,0,1
@ARDAT,1870281,1668187353000,-8.939,113.854,258.9,152,0,1
@ARDAT,1870282,1668187358000,-6.973,112.955,307,312,0,1
@ARDAT,1870283,1668187361000,-6.849,113.742,321.2,259,0,1
@ARDAT,1870284,1668187365000,-8.084,112.982,284.8,254,1,1
@ARDAT,1870285,1668187370000,-8.988,113.958,255.9,142,1,1
@ARDAT,1870286,1668187370000,-8.869,113.741,262.4,163,0,1
@ARDAT,1870287,1668187371000,-6.797,113.113,311.8,311,0,1
@ARDAT,1870288,1668187381000,-9.113,113.558,255,188,1,1
@ARDAT,1870289,1668187381000,-8.952,113.745,259.2,164,0,1
@ARDAT,1870290,1668187385000,-7.143,113.066,305.5,291,0,1
@ARDAT,1870291,1668187385000,-7.202,113.013,303.8,292,0,1
@ARDAT,1870292,1668187390000,-6.881,113.803,321.9,252,0,1
@ARDAT,1870293,1668187396000,-8.864,113.759,262.5,161,2,1
@ARDAT,1870294,1668187402000,-8.849,113.913,262.3,144,2,1
@ARDAT,1870295,1668187402000,-8.931,113.714,260.2,167,0,1
@ARDAT,1870296,1668187408000,-9.627,112.809,248.1,284,1,1
@ARDAT,1870297,1668187410000,-12.087,113.481,206.5,422,2,0
@ARDAT,1870298,1668187410000,-12.472,113.888,198.9,444,0,0
@ARDAT,1870299,1668187410000,-12.489,113.507,203.7,461,2,0
@ARDAT,1870300,1668187413000,-9.052,113.385,258.2,205,2,1
@ARDAT,1870301,1668187413000,-8.911,113.821,260.3,155,0,1
@ARDAT,1870302,1668187420000,-6.834,113.117,311.3,308,1,1
@ARDAT,1870303,1668187420000,-6.900,113.667,319,260,1,1
@ARDAT,1870304,1668187429000,-9.524,112.790,250.4,282,0,1
@ARDAT,1870305,1668187429000,-8.849,113.739,263.2,163,0,1
@ARDAT,1870306,1668187433000,-8.957,113.488,260.6,192,0,1
@ARDAT,1870307,1668187434000,-12.267,116.066,166.8,408,1,0
@ARDAT,1870308,1668187435000,-5.730,113.568,330.8,373,1,1
@ARDAT,1870309,1668187436000,-8.776,113.851,265.7,150,0,1
@ARDAT,1870310,1668187443000,-8.749,113.731,267.1,163,0,1
@ARDAT,1870311,1668187443000,-8.945,113.771,259.3,161,1,1
@ARDAT,1870312,1668187443000,-8.952,113.838,258.5,154,0,1
@ARDAT,1870313,1668187443000,-8.986,113.733,258,166,0,1
@ARDAT,1870314,1668187443000,-8.828,113.855,263.5,150,0,1
@ARDAT,1870315,1668187445000,-8.205,109.891,274.7,588,1,0
@ARDAT,1870316,1668187451000,-8.936,113.668,260.3,172,0,1
@ARDAT,1870317,1668187460000,-7.115,112.986,305,300,0,1
@ARDAT,1870318,1668187460000,-7.278,112.889,301,299,0,1
@ARDAT,1870319,1668187464000,-6.767,113.203,313.5,306,1,1
@ARDAT,1870320,1668187466000,-9.032,113.941,254.2,145,1,1
@ARDAT,1870321,1668187467000,-6.589,113.712,324.3,284,1,1
@ARDAT,1870322,1668187467000,-6.941,113.859,322.1,243,1,1
@ARDAT,1870323,1668187467000,-6.721,113.887,325.9,261,1,1
@ARDAT,1870324,1668187467000,-5.830,113.416,327.7,372,0,1
@ARDAT,1870325,1668187473000,-7.043,113.934,322,229,1,1
@ARDAT,1870326,1668187479000,-7.195,112.909,302.7,302,1,1
@ARDAT,1870327,1668187480000,-7.052,113.020,306.5,301,0,1
@ARDAT,1870328,1668187489000,-7.214,112.930,302.6,299,0,1
@ARDAT,1870329,1668187490000,-7.107,113.856,319.2,229,1,1
@ARDAT,1870330,1668187490000,-6.977,113.648,317.4,255,2,1
@ARDAT,1870331,1668187490000,-6.835,113.746,321.5,260,1,1
@ARDAT,1870332,1668187490000,-6.946,113.883,322.5,241,1,1
@ARDAT,1870333,1668187490000,-7.133,113.938,320.5,221,2,1
@ARDAT,1870334,1668187491000,-7.096,114.107,325.1,213,0,1
@ARDAT,1870335,1668187509000,-6.914,113.179,310.9,297,2,1
@ARDAT,1870336,1668187509000,-5.778,113.362,327.4,380,0,1
@ARDAT,1870337,1668187509000,-6.938,113.624,317.6,260,1,1
@ARDAT,1870338,1668187510000,-8.617,112.876,271.3,257,1,1
@ARDAT,1870339,1668187510000,-8.808,113.452,265.6,194,1,1
@ARDAT,1870340,1668187511000,-8.722,113.757,268.1,160,1,1
@ARDAT,1870341,1668187511000,-8.823,113.617,264.6,176,1,1
